Sample	Age	Species	Structure	Cluster_number	Cell_type	Cluster	Cell_class	Alias	N_cells	Colour	Dendrogram_order	nGene_min	nUMI_min	percent_mito_min	nGene_mean	nUMI_mean	percent_mito_mean	nGene_max	nUMI_max	percent_mito_max	nGene_sd	nUMI_sd	percent_mito_sd	Signature	Signature_note	median_logFC	n_gene_FC_above_1.5	median_pct.1	median_pct.2	n_gene_pct.1_above_0.5	n_gene_pct.2_above_0.5	Refinement_pons_progenitors	Refinement_forebrain_embryonal_progenitors	Refinement_forebrain_P0_progenitors	Refinement_hg19w_astrocytes	Pons_progenitors_trajectory
Forebrain E12.5	E12.5	Mouse	Forebrain	10	Neurons (Cck)	F-e12_NEUR1	Other neurons	ct_e12	294	#c18ba0	130	858	1530	1.0800196367206676	1404.6734693877552	2810.8979591836733	2.5001410118216714	3315	9669	4.992481203007519	407.54228262413335	1177.639915730654	0.6249272810481336	"NA"	Non-specific signature	0.774279983233057	90	0.6955	0.3015	73	29	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E12.5	E12.5	Mouse	Forebrain	11	Meninges	F-e12_MNG	Non-neuroectoderm	ct_e12	271	#dbd2d7	39	868	1580	1.3281682346430548	2013.0627306273063	4891.653136531365	2.780037363764483	3765	11981	6.779661016949152	610.0493359938931	2122.577196078908	0.7910487389505579	Col1a1, Col1a2, Col3a1, Lgals1, Lum, S100a11, Serpinh1, Cxcl12, Igf2, Gja1, Bgn, Cthrc1, Akap12, Cldn11, Fbn2, Aebp1, Col4a1, Dcn, S100a10, Sparc, Anxa2, H19, Apod, Tbx18, Gpc3, S100a6, Serpinf1, Igfbp4, Tpm1, Cped1, Col4a2, Cnn2, Col26a1, Foxc1, Eva1b, Alcam, Msx1, Ifitm2, Arhgap20, Col5a2, Emp3, Fos, Colec12, Pcolce, Cdkn1c, Tfap2b, Fbln1, Nbl1, Rcn3, Fstl1, Ahnak, Crabp1, Itm2a, Rrbp1, Rbms1, Anxa6, Cd63, Osr1, Islr, Tpm2, Il11ra1, Fn1, Lamb1, Cdh11, Arhgap29, Hmcn1, Col23a1, Nid1, Egr1, Dkk2, Cald1, Laptm4a, Vtn, Lpar1, Dab2, Col6a1, Prrx2, Apoe, Ppic, Anxa5, Col6a2, Oaf, Hic1, Gpx7, Fosb, Mfap2, Lhfp, Myl9, Svil, Six2, Col6a3, Fam174b, Nupr1, Ramp2, Pdgfra, Igf1, Pfn1, Emilin1, Crispld1, Crym	"NA"	1.140863369356265	98	0.5994999999999999	0.016	70	1	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E12.5	E12.5	Mouse	Forebrain	12	Cortical hem	F-e12_CHEM	Other	ct_e12	210	#ffe5af	68	902	1536	0.17841213202497772	1820.3333333333333	4044.1666666666665	2.3608475393252406	3858	12303	5.6109265411591	730.1825119772781	2412.9565707406964	0.7152524081188837	Ttr, Rspo2, Rspo1, Rspo3, Ezr, Id3, Wnt8b, Id1, Wls, Sulf1, Tpbg, Cenpw, Slc6a15, Lmo2, Axin2, Wnt9a, Msx2, Lmx1a, Cdv3, Rbm47, Folr1, Igfbp2, Hes1, Mdk, Dkk3, Notch2, Zic5, Ly6h, Clu, E330013P04Rik, Slc16a2, Otx2, Tmem132c, Sp5, Cachd1, Rassf4, Msx1, Bmp7, Zic1, Lrp1b, Wnt5a, Tle1, Sulf2, Gsta4, Sparc, Socs2, Serpinh1, Ifitm2, Rhcg, Spint2, Zic4, Mecom, Cd63, Khdrbs2, Abhd2, Klhdc8b, Tmem47, Car14, Dmrta2, Nr4a2, Zfp36l1, Emc2, Nfia, Tmem108, Rhoc, Nkd1, Dmrt3, Cntnap2, Jam3, Rfxap, Fos, Vamp8, Gpx8, Gas1, Fstl1, Arl4a, Flrt2, Rfx4, Zfp521, Zic3, Rest, Klhl13, Id2, Slit2, Kcnk2, Ntrk2, Ext1, Tenm4, Cyr61, Mfap2, Ehbp1, Tob1, Nr2f2, Rrbp1, Tgif1, Bsg, Cited2, Tead1, Nxn, Laptm4a	"NA"	0.685188160838268	68	0.395	0.1015	34	5	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E12.5	E12.5	Mouse	Forebrain	13	Thalamic neurons	F-e12_THLN	Other neurons	ct_e12	174	#805f91	82	986	1590	0.7481296758104738	1516.4770114942528	3161.1609195402298	2.262377693869862	3376	10406	4.028381780727855	421.9728466187164	1367.8104132358308	0.553516282613888	Tcf7l2, Gbx2, Pou2f2, Shox2, Lhx9, Zfhx3, Gng8, Syt13, Nhlh2, Stmn1, Ebf1, Tubb3, Ank2, Slc1a2, Mir124-2hg, Thsd7a, Tuba1a, Nav2, Sox4, Zic1, Stmn2, Actg1, 1700025G04Rik, Cd24a, Ntng1, Cdo1, Camk2n1, Pou3f2, Gap43, Zic5, Cd47, Dmrtb1, Cited2, Nrn1, Onecut2, Chl1, Tmsb4x, Runx1t1, Clmp, Mllt11, Basp1, Lhx2, Map1b, Tagln3, Dpysl3, Gpm6a, Zic4, Tmem163, Sp9, Plppr1, Amer2, Rtn1, Nrxn1, Robo1, Cotl1, Celf4, Zfhx2, Ank3, Rnf220, Foxp2, Nefl, Srrm3, Hist3h2ba, Tmem2, Tmem132a, Gng3, Sema5a, Elavl3, Cdkn1c, Snrpn, Neurog2, Pcbp4, Rundc3a, 6330403K07Rik, Nkd1, Ina, Pak1, Scn3a, Cnih2, Stmn3, Crabp2, Ncam1, Rnd3, Nefm, Atp1b1, Kif21a, Elmo1, Neurod1, Zic3, Snap25, Rufy3, Slc17a6, Gpm6b, Paip2, Pgm2l1, Snx10, Trp53i11, Tspyl4, Snhg11, Cntfr	"NA"	0.6067106918540665	59	0.5315000000000001	0.1745	52	14	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E12.5	E12.5	Mouse	Forebrain	14	Pericytes	F-e12_PERI	Non-neuroectoderm	ct_e12	71	#857e89	34	897	1536	1.193272573522503	2140.8028169014083	5535.521126760564	2.443101689415973	3821	13209	6.377858002406739	687.6900177866333	2653.2385001791677	0.8295072581627698	Cald1, Rgs5, Igfbp7, Kcnj8, Ndufa4l2, Abcc9, Gng11, Vtn, Crip1, Bgn, Heyl, Ets1, Eva1b, Col4a1, Tagln2, Serpinh1, Myl9, Cnn2, Igf2, Col4a2, Cd81, Lgals1, Mylk, Atp1a2, Rasgrp2, Pdgfrb, Nid1, Cox4i2, Foxq1, Cd248, Myl12a, Gucy1a3, Epas1, Ednra, Phlda1, Anxa2, Tbxa2r, Gucy1b3, Mfge8, Myh9, Uaca, Myl6, Maged2, Ecscr, Col3a1, Fstl1, Sept7, Foxs1, Ifitm3, Rhoj, S100a11, Rbms1, Ebf1, Mcam, BC028528, H19, Capg, Cd63, Gper1, Pcolce, Pfn1, Tgfb1, Rgs4, Adap2os, Cspg4, Sparc, Dlc1, Foxf2, Esam, Oaz2, Afap1l2, Gja4, Pdlim2, Itga1, Gstk1, Pcdh18, Rcsd1, Anxa6, Lhfp, Anxa5, Tgfb1i1, Lamb1, Tnfrsf21, Dhx58os, Timp3, Ifitm2, Fermt2, Sept11, Tgfbi, Tagln, Tbx2, Tpm4, Apold1, Itgb1, Tbx18, Ppic, Ramp2, Tmem51, Itga4, Lrrc32	"NA"	1.193275950830275	97	0.718	0.019	74	3	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E12.5	E12.5	Mouse	Forebrain	15	Erythrocytes	F-e12_ERY	Other	ct_e12	40	#e6eaf2	NA	505	4345	0.032071840923669014	1062.325	7365	0.5320844954795378	2951	11564	2.4136828644501276	619.2559798578806	1867.0479235193586	0.5010779170577367	"NA"	Blacklisted cluster due to quality or cell type	0.632942286667084	41	0.5874999999999999	0.041999999999999996	43	5	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E12.5	E12.5	Mouse	Forebrain	16	Microglia	F-e12_MGL	Immune	ct_e12	30	#aca2b2	1	1012	2511	1.0438413361169103	2091.6	5663.633333333333	2.6059895872473673	3839	12438	4.8342885621729375	607.2128866017028	2127.607778919681	0.7973034005543287	Apoe, Ctsb, Lgmn, Tyrobp, Fcer1g, Ctsd, C1qb, C1qc, Fcrls, C1qa, B2m, Dab2, Lst1, Csf1r, Cx3cr1, Cyba, Trem2, Rac2, Aif1, Ctsc, Fth1, Fcgr3, Ptpn18, Laptm5, Ctss, Arpc1b, Spi1, Cst3, Ly86, Ms4a6b, Cryba4, Arhgdib, Clta, Lyz2, Itm2b, Ctsz, Mrc1, Pld4, Ms4a6d, Grn, Ccl3, Cd53, Lcp1, Ftl1, Slc40a1, Ms4a6c, Gas6, Atf3, Sat1, Ehd4, Bin2, F13a1, Gmfg, Stab1, Pf4, Hexa, C3ar1, Psmb8, Maf, Ptpn6, Smagp, Ms4a7, Adrb2, Cyth4, Cela1, Fcgrt, Ptprc, Unc93b1, Plin2, Lyve1, Ccl2, Lamp1, Fermt3, Tmsb4x, Anxa3, Ncf2, Adgre1, Mt1, Cd52, C5ar1, Cd86, Nrros, Plek, Ccl24, Snx2, Fcgr1, Myo1f, Ccl4, Hpgds, Fyb, Tgfb1, Ostf1, Hacd4, Vamp8, Rnase4, Pfn1, Cfh, Coro1a, Cd68, Lgals1	"NA"	1.60687424120618	100	0.8	0.0025	92	6	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E12.5	E12.5	Mouse	Forebrain	17	Endothelial	F-e12_ENDO	Non-neuroectoderm	ct_e12	29	#636363	16	662	1579	0.7203601800900451	2206.1724137931033	6358.068965517241	2.6856225076460327	3805	12854	5.636478784040532	934.9836923316409	3658.4971341779374	1.2767413207853182	Egfl7, Cldn5, Ecscr, Esam, Cdh5, Ctla2a, Kdr, Cd34, Cd93, Aplnr, Flt1, Cd81, Gimap6, Adgrf5, Slc2a1, Itm2a, Emcn, Vamp5, Sparc, Tek, Tie1, Pecam1, Icam2, Gng11, Tgfb1, Tagln2, Fli1, Igfbp7, Ramp2, Eng, Fxyd5, Klf2, Sox17, Plvap, Clec1b, Col18a1, Gimap1, Adgrl4, Col15a1, Apold1, Npr1, Clec14a, H19, B2m, Rasgrp3, BC028528, Hspg2, Ostf1, Robo4, Rasip1, Bst2, S100a16, Myct1, Myl6, Col4a1, S100a13, Anxa3, Ifitm3, Junb, Gmfg, Cyyr1, Ecm1, AU021092, Mmrn1, Lama4, Thsd1, Tmem88, Rhoj, Vwa1, Sat1, Ets1, F11r, Rap1b, Pfn1, Calcrl, Lcp1, Tm4sf1, Tfpi, Igf2, Sparcl1, Abca1, Anxa2, Tmsb4x, Col4a2, Egfl8, Grap, Adora2a, Foxq1, Acvrl1, Elk3, Srgn, Vwf, Lmo2, Gngt2, Slc7a5, Itm2b, Slc39a8, Atox1, She, Trim47	"NA"	1.1705518330702849	95	0.586	0.006	67	4	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	0	Proliferating dorsal radial glial cells	F-e15_DRGC-P	RGC (prolif.)	ct_e15	1236	#ff8f00	80	861	2101	0	2631.400485436893	7103.63996763754	3.3961694125472794	3978	14354	9.844134536505331	636.0113147719806	2643.4506547690403	1.0217886168076042	Aldoc, Birc5, Ccna2, Ccnb1, Ccnd2, Cdca3, Cdca8, Cdk1, Cenpf, Cks1b, Cks2, Creb5, Gas1, H2afv, H2afx, H2afz, Hes1, Hmgb1, Hmgb2, Hmgn2, Lockd, Mki67, Nusap1, Pax6, Pbk, Prc1, Ran, Smc2, Smc4, Sox9, Spc24, Spc25, Top2a, Tpx2, Tuba1b, Ube2c, Zfp36l1, Id4, Psat1, Dbi, Dek, Fhl1, Cenpe, Cdc20, Cenpa, Hes5, Prdx1, Ttyh1, Mis18bp1, Kif22, Tacc3, Nr2e1, Aurkb, Emx2, Anp32b, Hmgn3, Hmmr, Ndrg2, Fabp7, Racgap1, Lhx2, Sfrp1, Etl4, Phgdh, Ckap2l, Aurka, Nde1, Incenp, Nuf2, Hist1h1b, Knstrn, Cdca2, Usp1, Ccnb2, Kif20b, Ncapg, Nes, Ppp1r1a, Plagl1, Lsm2, Plpp3, Nrarp, Rrm2, Mad2l1, Plk1, Tmpo, Ranbp1, Bub1, Bub1b, Gmnn, Kif11, Esco2, Vim, Tubb4b, Ptn, Sox2, Npm1, Kif15, Aspm, Kif2c	"NA"	0.7090330463315785	75	0.7945	0.222	93	19	FALSE	TRUE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	1	Cortical excitatory neurons 1	F-e15_CEXN1	Excitatory neurons	ct_e15	1230	#c9110e	134	1131	2135	0.6934306569343066	2439.9130081300814	6513.267479674797	3.7643954564649933	3999	14874	8.160535117056856	586.4720116224585	2460.2001239983288	0.8329580004342672	Actg1, Bcl11b, Calm2, Cdh13, Celf2, Cntn2, Fam49a, Gap43, Id2, Ifngr2, Islr2, Lrfn5, Map1b, Mllt11, Mpped1, Neurod2, Neurod6, Nfib, Ppp2r2b, Rab3a, Rtn1, Sox5, Stmn1, Stmn2, Syt4, Tbr1, Tmsb10, Tmsb4x, Tuba1a, Tubb2b, Tubb3, Tubb5, Gpm6a, Gria2, Cd24a, Clmp, Ftl1, Cnr1, Zbtb18, Thra, Wnt7b, Myt1l, Sox11, Ttc28, Bzw2, Hecw1, Tagln3, Ier5, Nrxn1, Crmp1, Tnik, Dpysl3, Zeb2, Malat1, Stmn3, Bhlhe22, Sh3gl2, Sez6, Dab1, Snap25, Nsg1, Fezf2, Ppp1r14c, Arpp21, Ank3, Runx1t1, Rbfox1, Chl1, Bcl11a, Chd3, Serpini1, Epha5, Dcx, Alcam, Cnih2, Ina, Nkain3, Atpif1, Jakmip1, Elavl3, Igfbpl1, Nfia, Pcdh9, Nrep, Igsf3, Jph4, Itm2b, Actl6b, Kcnq3, Chst1, Dynll1, Znrf2, Gpr85, Nuak1, Cotl1, Rbfox2, Sox4, Fabp5, Rabgap1l, Basp1	"NA"	0.6499481901507425	62	0.874	0.3485	87	40	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	2	Excitatory neuron intermediate progenitor cells 1	F-e15_EXIP1	Neuronal progenitors	ct_e15	1180	#ff5930	133	1117	2099	0.6708760852407262	2023.9610169491525	4824.60593220339	3.963089616799523	3977	13392	9.704554780467788	497.54845831212236	1917.2955365617186	0.9288095257188977	Actg1, Ap3s1, Igfbpl1, Mfap4, Neurod1, Neurod2, Neurod6, Nrp1, Sox11, Sstr2, Tagln3, Tmsb4x, Sox4, Epha3, Plcb1, Itm2b, Hist3h2ba, Slc17a6, Tbr1, Sorbs2, Mllt11, Elavl2, Stmn1, Rnd2, Nrn1, Elavl4, Nfib, Bcl11a, Dcx, Plekhf2, Srrm4, Ppp1r14a, Eomes, Nhlh2, Calm2, Prdx2, Pcp4, Cxcl12, Id2, Igsf8, Cd24a, Slc30a10, Zbtb18, 6330403K07Rik, Podxl2, Fam114a2, Clvs1, Cbln2, Unc5d, Robo2, Rasgef1b, Nhlh1, Tcf4, Plxna2, Cacna2d1, Dusp14, Cdkn1c, Nrep, Vat1, Kif21b, Rbfox3, Ttc3, Rbfox2, Sema3c, Plppr1, Epha5, Dynll1, Ppp2r2b, Olfm1, Serpini1, Dbn1, Cotl1, Ppib, Pam, Tmem178, Tmem176b, Nfia, Abracl, Rprm, Cdc42ep3, Nav1, Ldhb, Gpm6b, Rwdd3, Ttc28, Elavl3, Celf2, F2r, Auts2, Lzts1, Trim2, Hs3st1, Plxna4, Kdm5b, Pdia6, Cul1, Tsc22d1, Lhx9, Cttnbp2, Sema6d	"NA"	0.5774383578594255	49	0.729	0.33899999999999997	75	39	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	3	Medial ganglionic eminence-derived inhibitory neurons	F-e15_MGINH	Inhibitory neurons	ct_e15	1098	#135ca0	138	533	2090	0.03699593044765076	1736.5692167577413	3966.2349726775956	3.9330547525130024	3982	14929	8.666081614743309	475.2188185131462	1906.779061077594	1.1244646382915016	Arx, Dlx1, Dlx2, Dlx5, Dlx6os1, Gad2, Gm17750, Nrxn3, Pfn2, Sp9, Tubb3, Nnat, Hbb-bs, Elmo1, Lhx6, Nxph1, Ccdc88a, Tuba1a, Ftl1, Tmsb10, Runx1t1, Sox11, Slc32a1, Npy, Gad1, Tubb2b, Rtn1, Dclk1, Ncam1, Mllt11, Stmn3, Stmn1, Tpgs2, Slc6a1, Stmn2, Cd24a, Arl4d, Celf4, Gng2, Cirbp, Dclk2, Meg3, Ssbp2, Nkx2-1, H3f3a, Tubb2a, Dcx, Sox6, Cited2, Mapk10, Carhsp1, Syt1, 6330403K07Rik, Nrxn2, Hist3h2ba, Map1b, Nsg1, Rufy3, Epha5, Gdi1, Crmp1, Celf3, Dynll2, Cbfa2t3, Maged1, Cdk14, Ubb, Rbfox2, Pou3f4, Mkrn1, Trim13, Nrep, Zfp428, Pafah1b3, Aes, Bpgm, Malat1, Cdk5r1, Scg5, Brwd1, Elavl3, Snrpn, Dusp1, Irf2bpl, Gstm7, Nap1l5, Atat1, Nlk, Top2b, Prmt2, Bhlhb9, Nudt4, Rbm18, Ndufa8, Hist3h2a, Prdx2, H2afy2, Ppdpf, Mapt, Evl	"NA"	0.5263027498107116	39	0.6785000000000001	0.4985	73	49	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	4	Dorsal radial glial cells	F-e15_DRGC	RGC	ct_e15	1079	#ffaf49	81	932	2094	0	2226.133456904541	5527.416126042632	3.4586578335958564	3982	14142	9.278350515463918	462.57744553634404	1761.9950833124544	0.8922494982837728	Aldoc, Hes1, Hes5, Ldha, Mt1, Id4, Prdx1, Gas1, Ccnd2, Mif, Npm1, Dbi, Mdk, Eno1, Zfp36l1, Eif5a, H2afz, Lhx2, Vim, Ung, Ranbp1, Ndrg2, Phgdh, Fhl1, Creb5, Pfn1, Siva1, Ybx1, Ttyh1, Hmgn3, Psat1, Set, Fut9, Ran, Pkm, Pdcd4, Serpinh1, Tpi1, Sox9, Gng5, Dctpp1, Ppp1r1a, H2afv, Fabp7, Prdx6, Hspe1, Gapdh, Mcm3, Pgam1, E330013P04Rik, Rcn1, Pax6, Pabpc1, Plagl1, Cdca7, Erh, Glo1, Eef1d, Cnbp, Mcm6, Slc25a5, Anp32b, Hnrnpf, Mt2, Sfrp1, Emx2, Hells, Nr2e1, Mrfap1, Fam162a, Sfr1, Naca, Cd63, Mfap2, Slc1a3, Ptn, Idi1, Gsr, Tkt, Lpar1, Mcm2, Dek, Mt3, Mettl1, Grb10, Fkbp3, Oaz1, Gins2, Hspd1, Aprt, Serf2, Ncl, Srsf9, Gnai2, Mcm5, Sub1, Tead2, Nop10, Plpp3, Gja1	"NA"	0.531969680109258	38	0.811	0.486	92	49	FALSE	TRUE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	5	Proliferating inhibitory neuron intermediate progenitor cells	F-e15_INIP-P	Neuronal progenitors	ct_e15	758	#8798C8	74	1032	2141	0.864336715520481	2148.8456464379947	5382.531662269129	3.5582514608799753	3900	14595	9.800482350361763	481.52412546935466	1907.8984616449839	1.0450234404352077	Abracl, Dlx1, Dlx2, H2afz, Hmgb2, Hmgn2, Rrm2, Ascl1, Hat1, Tuba1b, Anp32e, Cdca7, Sp9, Smc2, Top2a, Pbk, Hmgb1, Ran, Nasp, Tmpo, H2afv, Ccnd2, Ptma, Dlx6os1, Slbp, Smc4, Dlx5, Spc25, Ranbp1, Anp32b, Fbxo5, Birc5, Dek, Rrm1, Tipin, Lsm5, Pcna, Ube2s, Nusap1, Cks1b, Slc18a2, Pantr1, Hmgb3, Gsx2, Uhrf1, Rfc4, Cdk1, Cks2, Hsp90aa1, Mki67, Tyms, Sumo2, Shcbp1, Mad2l1, Kif22, Rpa3, Dnajc9, Ccna2, Nkx2-1, Srsf3, Tpm4, Hnrnpab, Ccnb1, Ncapg, Ckb, Paics, Cdca8, Smarca5, Prim1, Dut, Cenpf, Cenpe, Tpx2, Racgap1, Ska2, Lgals1, Nudt4, Gad2, Lig1, Dll3, Cdca3, Rbp1, Hmgn1, Ndc80, Ckap2l, Dleu7, Gmnn, Prc1, Clspn, Cdca2, Spc24, Melk, Rffl, Nrxn3, Mis18bp1, Ube2c, Sox2, Lmnb1, Hnrnpa2b1, Atad2	"NA"	0.6840374616308945	76	0.722	0.2985	83	34	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	6	Excitatory neuron intermediate progenitor cells 2	F-e15_EXIP2	Neuronal progenitors	ct_e15	606	#f77750	70	1118	2132	1.127113337507827	2042.7821782178219	4939.590759075908	3.930134076365118	3973	13307	8.979067205288285	451.07601244598817	1726.132397988503	0.9633310607513087	Eomes, Gadd45g, Neurog2, Hes6, Igsf8, Neurog1, Btg2, Cbfa2t2, Elavl2, Rprm, Chd7, Btbd17, Mfng, Lzts1, Mdk, Coro1c, Emx1, Elavl4, Spsb4, Dhrs4, Sstr2, Dll1, Sox4, Ddit4, Magi1, Ubxn2a, Mfap2, Ezr, Slc25a5, Ccnd2, Ckb, Lhx2, Igfbp2, Qsox1, Prdx1, Idh2, Pkm, Mfap4, Atp6v0e, Cul1, Miat, Gadd45gip1, Dbi, Rhbdl3, Tfap2c, Tead2, Rcor2, Pgpep1, Srrm4, E130114P18Rik, Polr3k, Glrx3, Cdk2ap1, Top1, Naca, Cdk4, Ehbp1, Kcnn2, Syne2, Ctnnb1, Ube2g2, Arl6ip6, Zmiz1, Lpar1, F2r, Prmt8, Ly6e, Lrp8, Abracl, Eef1g, Snhg18, Hs3st1, Ahsa2, Tmem178, Abcd2, Dmrta2, Eif3m, Nrp1, E2f1, Fam110a, Fam210b, Trim2, Dcaf8, Afap1, Insm1, Gng5, Nisch, Ppib, Myo10, Cd164, Mthfd2l, Cald1, Vps37b, Tpm4, Tbpl1, Mtss1, Chn2, Igfbpl1, Gpc4, Ccdc136	"NA"	0.4259987779275225	26	0.654	0.324	66	34	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	7	Ventral radial glial cells	F-e15_VRGC	RGC	ct_e15	603	#D2AE4B	77	869	2097	0.7124895222129086	2267.1094527363184	5588.0480928689885	3.459641208802766	3931	12993	9.669741148467718	558.0945524984431	2100.0870752416104	1.0097509873680164	Ddah1, Ptprz1, Dbi, Fabp7, Rgcc, Mt3, Pdpn, Pea15a, Rbp1, Phgdh, Ednrb, Qk, Ckb, H2afz, Ccnd1, Zbtb20, Prdx1, Lxn, Slc25a5, Ptx3, Ran, Acot1, Oat, Ptn, Vit, Vim, Hmgb2, Psat1, Mest, Anxa2, Sparc, Nr2e1, Pantr1, Sall3, Gsx2, Ranbp1, Slc1a3, Nes, Hmgn2, Sfrp1, Hnrnpf, Anp32b, Sox9, Fgfbp3, Notch1, Acss1, Nrarp, Mfge8, Gng5, Hes5, Plpp3, Sfrp2, Tuba1b, H2afv, Jag1, Asrgl1, Pmm1, Myo10, Rrm2, Arhgap5, Eef1d, Tipin, Dek, Efhd2, Sox2, Hspe1, Tcf7l2, Anxa5, Pbk, Zfp36l1, Fgfr2, Npm1, E2f5, Hat1, Gapdh, Tnfaip6, 1810037I17Rik, Gdi2, Ccdc34, Hmga2, Gpm6b, Cnbp, Peg12, Glo1, Idi1, Cdk6, Siva1, Hmgn3, Hsp90aa1, Rorb, Itgb8, Cyr61, Hmgcs1, Mrfap1, Sox21, Aldoa, Usp1, Marcks, Sptssa, Hsp90b1	"NA"	0.574819118278588	48	0.745	0.3315	77	37	FALSE	TRUE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	8	Cortical inhibitory neurons	F-e15_CINHN	Inhibitory neurons	ct_e15	595	#4a1cc9	140	1093	2087	0.8532423208191127	1982.220168067227	4801.83193277311	4.1935474909100705	3986	14694	9.169926119078662	569.3269109914766	2289.438701443096	1.1941637862493488	Ebf1, Foxp1, Isl1, Zfhx3, Tmsb10, Meg3, Tuba1a, Tubb3, Stmn2, Gad2, Tubb2b, Plk2, Rtn1, Zfp503, Islr2, Stmn4, Cd24a, Foxp2, Nefl, Stmn1, Stmn3, Snrpn, Ina, Rgs2, Gap43, Map1b, Dlx6, Dlx5, Nsg1, Nrxn3, Bcl11b, Meis2, Tubb2a, Nefm, Nnat, Tspan7, Actg1, Slc32a1, Mllt11, Aplp1, Dlk1, Vstm2a, Mapt, Runx1t1, Pgrmc1, Chd3, Cpne5, Ftl1, Dpysl3, Nap1l5, Cnih2, Fam57b, Gm1673, Carhsp1, B630019K06Rik, Sybu, Ubb, Thsd7a, Atpif1, Uchl1, Pou3f1, Zfp428, Tubb5, Actl6b, Xpr1, Zcchc12, Cd200, Rbfox1, Pafah1b3, Hist3h2ba, Syt5, Tspan13, Shank1, Inpp5f, Tshz2, Zfhx4, Celf4, Ptms, Cfl1, Chd3os, Igfbpl1, Cirbp, Evl, Ly6h, Vcan, Elavl3, Apbb2, Tle4, Lsamp, Smarca2, Robo1, Cadm1, Kif5c, Pcsk1n, Ap1s2, Ahi1, Rbfox2, Crmp1, Pnmal2, Gng3	"NA"	0.6541173338517695	64	0.731	0.351	72	38	FALSE	FALSE	FALSE	FALSE	FALSE
Forebrain E15.5	E15.5	Mouse	Forebrain	9	Cortical excitatory neurons 2	F-e15_CEXN2	Excitatory neurons	ct_e15	552	#840200	135	1042	2089	0.13175230566534915	2152.907608695652	5266.989130434783	3.9509407311863343	3997	14360	8.585324592937196	610.6038816952253	2385.9120617675353	1.147641589225366	Tuba1a, Rtn1, Tubb2b, Tmsb10, Stmn2, Adgrl3, Tubb3, Stmn1, Stmn4, Mapt, Mllt11, Uchl1, Syt4, Nrxn1, Nsg1, Nnat, Celf2, Dner, Stmn3, Ina, Crmp1, Islr2, Celf4, Nsg2, Nr2f2, Olfm1, Map1b, Ly6h, Pcdh9, Cd200, Actg1, Actl6b, Ubb, Pcsk1n, Tubb5, Gpm6a, Aplp1, Dpysl3, Rab3a, Ftl1, Cd24a, Tspan13, Sncb, Cirbp, Tubb2a, Gpr85, Gm1673, Neurod2, Ncam1, Myt1l, Gap43, Slc1a2, Ppp1r14c, Ptprd, Gria2, Gng2, Rbfox2, Cnih2, Eif4a2, Sox11, 1700025G04Rik, Dcx, Atpif1, Thra, Arpp21, Snrpn, Meg3, Ank3, Tagln3, Bex2, Tbr1, Cntnap2, Serf1, Ntm, Epha7, Bzw2, Nell2, Glra2, Kif5c, Kifap3, Pafah1b3, Plxna4, Basp1, Sh3bp5, Calm2, Fam84a, App, Gng3, Igsf3, Ankrd12, Fxyd6, Serp2, Atat1, Stx7, Fez1, Hecw1, Cfl1, Elavl3, Reep1, 2900011O08Rik	"NA"	0.648472075373439	65	0.846	0.4485	89	45	FALSE	FALSE	FALSE	FALSE	FALSE
