Comparison	Signature	Sample	Age	Cell_type	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
NB-FOXR2_vs_HGG-IDH	HF IN-CTX-CGE1	Human fetal cortex/MGE	Human fetal	CGE/LGE-derived inhibitory neurons 1	5.957108816521049e-4	8.994030163385003e-4	0.45389741898426617	1.8224842317554188	2	100	ARX, DLX6, DLX5, FAM65B, DLX1, ELOVL6, TCF4, DLX2, SLC6A1, PROX1, SCGN, LRRC1, MOB3B, CDH2, ERBB4, CELF4, PDZRN3, CACYBP, C2orf68, EPHA5, PPP1R12B, LPGAT1, CTR9, INA, TFAM, RND3, ARID1B, GAS2L3, POU2F1, KITLG, MTSS1, GAD2, SMDT1, CHD7, BMS1, SDK2, ST8SIA5, YEATS2
NB-FOXR2_vs_HGG-IDH	HF IN-CTX-CGE2	Human fetal cortex/MGE	Human fetal	CGE/LGE-derived inhibitory neurons 2	7.942811755361397e-4	0.001143964711935698	0.44421966405742275	1.783626210063128	3	100	ARX, GLRA2, DLX5, GRIN2B, FAM65B, DLX1, ARL4C, RAB3IP, ELOVL6, TCF4, DLX2, SLC6A1, SHISA9, PROX1, TMTC4, SCGN, LRRC1, METAP1D, ERBB4, NRIP3, CELF4, TNRC6C, SLCO5A1, PDZRN3, KCNJ3, STXBP5L, EPHA5, UNC79, RIMS1, SGIP1, ATP8A1, CBX1, KLHL35, KITLG, MTSS1, UBXN7, CHD7, SDK2, GNG2, ST8SIA5, FGF9, CPLX2, VSTM2A, NAV3
NB-FOXR2_vs_HGG-IDH	HF EN-V1-2	Human fetal cortex/MGE	Human fetal	Early and Late Born Excitatory Neuron V1	7.942811755361397e-4	0.001143964711935698	0.44367430316237444	1.78143648262633	3	100	KIAA0319, GLRA2, DAB1, FLRT2, PCLO, TBC1D30, GRIN2B, TENM2, NEFM, FAXC, CAMKV, STK32B, B3GALT1, LPPR5, MPP6, STMN2, CDKL5, ADCY1, SYT4, RIMBP2, SHISA9, ZBTB18, PKIA, STMN4, GABRB2, PLXNA4, RUNX1T1, GPR27, CNRIP1, CHD5, KIAA1244, KHDRBS2, POU6F1, POU6F1
NB-FOXR2_vs_HGG-IDH	F-e15 EXIP1	Forebrain E15.5	Mouse E15.5	Excitatory neuron intermediate progenitor cells 1	9.916699722332407e-4	0.0013864922955832046	0.44273784244188386	1.7631373662476477	4	95	NREP, SRRM4, ELAVL2, ELAVL4, KIF21B, NFIB, UNC5D, SOX11, DCX, AUTS2, RBFOX2, TCF4, ELAVL3, SORBS2, MLLT11, ZBTB18, CDC42EP3, IGFBPL1, KDM5B, SLC30A10, OLFM1, TTC3, STMN1, PLXNA2, CTTNBP2, ROBO2, DBN1, RBFOX3, EPHA5, BCL11A, TAGLN3, CLVS1, PLXNA4, CELF2, SEMA6D
NB-FOXR2_vs_HGG-IDH	Str/SVZ 25-SPN	Striatum	Mouse P9	Str/SVZ 25-SPN	9.958175662218682e-4	0.0013864922955832046	0.44144003800771703	1.7601612069471662	4	96	NREP, PROKR2, GRIP1, GRIN2B, LGR5, FRAS1, NFIB, LRRC7, HCN1, AUTS2, PPM1E, MPPED1, TCF4, IGFBPL1, KCNB2, SYNPR, ERBB4, PAK7, MACROD2, OLFM1, CELF4, ZEB2, ROBO2, DYNC1I1, EPHA5, CAMK4, BCL11A, PPP1R12B, GABRA2, ADAMTSL1, RUNX1T1, PBX3
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 16	Subcortex	Mouse P10	Subcortex 16	7.916089451810805e-4	0.001143964711935698	0.4394925279780055	1.7599206800700327	3	98	BCL11B, CADM1, CACNA1E, CALN1, PAK6, LINGO2, CDH8, ISL1, EEF1A2, PLK2, SYT4, XPR1, MT-ND1, NPAS4, IGFBPL1, ST6GALNAC5, TUBB2B, TTC3, SYT16, CRMP1, BZW2, ROBO2, NRXN1, DBN1, MT-ND2, STMN4, ZCCHC18, MAGED1, CELF2, CD200, GRM5, MT-ND5, MT-ND4
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 15	Cortex	Mouse P10	Cortex 15	7.930214115781126e-4	0.001143964711935698	0.43783860961106486	1.7499194252119221	3	97	SYT13, CACNA2D2, FKBP1B, GNG3, UNC5D, HCN1, CIB2, GNG4, RBP4, NPTXR, MLLT11, NRSN1, DISP2, SYT1, RAB27B, FNDC5, TMEM132B, CDKL2, PPP2R2C, FUT9, VAMP2, PURB, RASGRP2, RIMS4, SCN2A, FAM81A, LYPD6B, GARNL3, SNAP91, SRCIN1, SNCB, SELV, RCAN2, PPARGC1A, CLEC2L, STXBP6, SYP, NCALD, GNG13, GRIN3A, ANKRD34B, GDA, KCNMB2, ILDR2, MAP1LC3A, ARHGDIG, DZANK1
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 14	Cortex	Mouse P10	Cortex 14	7.916089451810805e-4	0.001143964711935698	0.4323201655592624	1.731199397813478	3	98	CTHRC1, MOXD1, SCG5, GRIN2B, SYT13, CACNA2D2, STMN2, HCN1, ADCY1, RBP4, SLC6A1, SV2A, MT-ND1, ATP1A3, NXPH1, C1QTNF4, SYT1, ERBB4, TMEM132B, SLC12A5, TMEM132C, MT-ND2, CALY, ATP2A2, C11orf87, GRM5, SCN2A, MT-ND5, MT-ND4, NPNT, LY6H, MT-CYB, SYNGR3, UBE3A, MEF2C, SYP, GRIN3A, VSTM2A
NB-FOXR2_vs_HGG-IDH	HF EN-PFC2	Human fetal cortex/MGE	Human fetal	Early and Late Born Excitatory Neuron PFC 2	9.928514694201747e-4	0.0013864922955832046	0.427946047293076	1.7182845520007792	4	100	MAP3K9, GLRA2, DAB1, CALN1, SEMA3E, TBC1D30, GRIN2B, KIAA1045, STK32B, STMN2, SYT4, RORB, MPPED1, ATP8A2, RIMBP2, DISP2, KLHL29, PCDH17, FGF14, SLC35F2, DYNC1I1, NEUROG2, CCDC144A, PCDH11Y, UBE2QL1, VSTM2L, KCNJ6, GRM5, LMO3, GRM7, HSPA12A
NB-FOXR2_vs_HGG-IDH	HF nEN-early1	Human fetal cortex/MGE	Human fetal	Newborn Excitatory Neuron - early born1	9.928514694201747e-4	0.0013864922955832046	0.42792754172841585	1.7182102486485629	4	100	BCL11B, KIT, WNK2, ELAVL4, CCSER1, NFIB, SLC6A15, GLB1L2, AUTS2, SYT4, XPR1, PTPRK, TET3, ST6GAL2, SYT1, SHB, JPH4, C3orf14, PRKX, TMEM189, AKT3, NKAIN1, EPHA7, RBFOX3, VANGL2, SEZ6, SHISA2, TMEM130, ZFPM2, ABCD2, FOXO6, ATXN7L1, EIF4E2, MESDC1, PHYHIP, TBR1, FSTL5
NB-FOXR2_vs_HGG-IDH	HF IN-CTX-MGE2	Human fetal cortex/MGE	Human fetal	MGE-derived Ctx inhibitory neuron, Cortical Plate-enriched	0.0011914217633042098	0.0016435878541967714	0.4162146935132094	1.6711809413902672	5	100	SST, ARX, LHX6, GRIP1, TENM2, FAM65B, DCX, DLX2, SLC6A1, NXPH1, SYT1, METAP1D, ERBB4, CRB1, RPH3A, CUX2, SP9, KCNA3, CELF4, CSRNP3, LINC00599, BMP3, NRXN1, DBN1, ST8SIA4, RIMS1, KIF2A, GABRA2, RUNX1T1, NMNAT2, MTSS1, GAD2, MAGI2, SIAH3, PDZRN4, ST8SIA5, FGF9, TRERF1, GRIA4, VSTM2A, XKR4, SOX6, SLIT2, NRXN3, PDE4D, JAKMIP2
NB-FOXR2_vs_HGG-IDH	HF nIN2	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 2	0.0013899920571882446	0.001906037012551545	0.4151218855832962	1.6667931102696125	6	100	ARX, LHX6, DLX6, DLX5, FAM65B, DLX1, OLA1, DCX, DNM3, DLX2, HIST1H2BD, HIST1H4J, SP9, TRIM24, CRMP1, PCDH17, WDR26, HDAC2, PRKAR2B, TSC22D2, KIAA1549, ZSWIM5, STXBP5L, INA, RND3, SOX4, GAD2, MAGI2, HNRNPA1L2, PDZRN4, DNMT3A, LSAMP, TIAM1, ST8SIA5, GRIA4, ABAT, RCOR3, SOX6, RBP1, NRXN3, CITED2
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 12	Cortex	Mouse P10	Cortex 12	0.001593308105954989	0.002146279742727603	0.4125646728042166	1.645025982926673	7	96	KIT, SCG5, CLSTN3, CRH, STMN2, ADCY1, TMEM145, SLC6A1, SV2A, MT-ND1, SHISA9, NPTXR, VIP, SYNPR, SYT1, OLFM1, NRXN1, MT-ND2, ATP2A2, PTPRN, TAC3, GRM5, RESP18, SCN2A, LAMP5, MT-ND4, CXCL14, LY6H, CPNE7, MT-CYB
NB-FOXR2_vs_HGG-IDH	HF nIN3	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 3	0.0015885623510722795	0.002146279742727603	0.40625689401123233	1.6311984876104095	7	100	ARX, LHX6, DLX6, EFNA5, SRRM4, FBXW7, FAM65B, DLX1, DCX, ARL4D, DLX2, MOB3B, LRRC37A, LRRC37A, ERBB4, SP9, FNDC5, KIAA0922, PDZRN3, ST8SIA4, TPGS2, CACYBP, ZSWIM5, STXBP5L, UTP23, PLXNA4, ASAP1, INA, CHORDC1, RND3, SKIDA1, SIAH3, CHD7, PDZRN4, DNAJB1, DNMT3A, H1F0, TIAM1, KIAA1328, ST8SIA5, GRIA4
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 0	Cortex	Mouse E18.5	Cortex 0	0.0021769245992479713	0.0029152966855426053	0.4036464363524476	1.6163772204309155	10	98	SST, ARX, NREP, NNAT, LHX6, SH3RF3, ELAVL2, ELAVL4, RPP25, DCX, MPPED1, TCF4, EEF1B2, MLLT11, NXPH1, HN1, DACT1, ERBB4, RPH3A, CUX2, NPAS1, RPS18, ZEB2, FABP5, CACNG3, KIF2A, DPF1, H2AFY2, DCTN3
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 4	Mixed	Mouse Embryonic/Postnatal	Mixed 4	0.0027882891854212307	0.0036696449624221946	0.4006220894397946	1.5974071216116494	13	96	NNAT, BCL11B, DLX5, CDK5R1, HIST3H2BB, SOX11, ISL1, TUBB, ELAVL3, FOXG1, IGFBPL1, SHB, TUBB2B, SP9, HDAC2, MN1, EIF3F, CARHSP1, DBN1, BCL11A, CHD3, SIX3, HMGN1, RUNX1T1, RND3, CDK4, PBX3, SOX4, GAD2, POU3F1, MEST, MPPED2, H1F0, EEF2, HNRNPAB, PCBP1, H3F3C, GSTM1
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 1	Subcortex	Mouse E18.5	Subcortex 1	0.0035707200952192026	0.004650606541988591	0.3997345123019745	1.5898865008161183	17	94	BCL11B, CADM1, TENM2, CDH8, ISL1, EEF1A2, PLK2, CRABP1, SYT4, XPR1, NPAS4, BEX2, IGFBPL1, CAMKK2, TUBB2B, GNB2L1, SRGAP1, BZW2, RPS18, CARHSP1, ACTL6B, EPHA7, NRXN1, BCL11A, STMN4, ZCCHC18, SERTAD4, SRM, INA
NB-FOXR2_vs_HGG-IDH	Str/SVZ 41-Interneurons	Striatum	Mouse P9	Str/SVZ 41-Interneurons	0.004195804195804196	0.005397972813703151	0.4009399913354433	1.5845888111941635	20	91	NKX2-1, ELAVL2, ECEL1, SYT13, CACNA2D2, SLC5A7, CHRM2, LIN28B, ISL1, SCN9A, SLC6A15, DRD2, SPHKAP, PDE3A, IQSEC3, NPTXR, DISP2, CGREF1, LRRC1, SYT1, GDNF, NRIP3, KCNK9, SLC10A4, VSTM2L, RESP18, GARNL3, NPNT, GPR83, KCNT2, CLSTN2, RCAN2
NB-FOXR2_vs_HGG-IDH	F-p0 EXIP2	Forebrain P0	Mouse P0	Excitatory neuron intermediate progenitor cells 2	0.00436334787782626	0.00558216013420231	0.39356930951790337	1.5673310236867513	21	95	RAB3A, NFIB, SOX11, DCX, SCRT2, VPS37B, AUTS2, HSP90AB1, TCF4, SORBS2, PROX1, MLLT11, ZBTB18, H3F3A, H3F3A, H3F3A, IGFBPL1, SYNPR, CTTNBP2, NRXN1, RBFOX3, HIST3H2A, LHX2, TAGLN3, ONECUT2, TAC3, KIF5C, MTSS1, PRMT8, SOX4, NHLH1, ANK3, EEF2, TBR1, PRDM8, CPLX2, RCOR2, NFIX, CYGB, MARCKSL1, NFIA, EMX2, DPYSL4
NB-FOXR2_vs_HGG-IDH	Str/SVZ 29-SPN	Striatum	Mouse P9	Str/SVZ 29-SPN	0.003976933784052496	0.005145298511570743	0.38739428252277547	1.5526489900929696	19	99	CADM1, GRIN2B, TENM2, LINGO2, CACNA2D2, UNC5D, CHRM2, LIN28B, SCN9A, HCN1, ATP1A3, DISP2, EFNB3, SYT1, SLC12A5, DYNC1I1, CALY, KCNJ3, EPHA5, CDH7, RIMS1, GRM5, GABRA2, ADAMTSL1, RESP18, TMEM130, GARNL3, LY6H, KCNT2
NB-FOXR2_vs_HGG-IDH	HF IPC-nEN2	Human fetal cortex/MGE	Human fetal	Intermediate Progenitor Cells EN-like 2	0.003574265289912629	0.004650606541988591	0.38637109314256063	1.5513532252159152	17	100	BCL11B, SRRM4, NFIB, UNC5D, RFX7, EIF3H, GNG4, ELAVL3, SORBS2, LRP8, PTPRK, ST6GAL2, PRKX, PLXNA2, KIF3C, NKAIN1, ROBO2, GTF2I, TAGLN3, CLVS1, SEZ6, PDE1C, MLLT3, RYBP, CTR9, TARBP1, FOXJ3, RND3, NHLH1, IDS, ANK3, QSER1, KCNQ3, PDHA1, TBR1, PPP4R1, LZTS1, ENC1, RCOR2
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 8	Cortex	Mouse P10	Cortex 8	0.005554453481452093	0.007066499151402939	0.38851372812425156	1.545257446421996	27	94	KIT, NFIB, CRH, GNG3, ADCY1, SLC6A1, SHISA9, SHANK1, PROX1, VIP, SYNPR, SYT1, CAMK2N2, OLFM1, NRIP3, VAMP2, UBE2QL1, FAM174A, PURB, TAC3, RGS7BP, CPLX1, SCN2A, LAMP5, SNAP91, SUB1, CXCL14, CPNE7, SNCB, NCALD, RAC3, CPLX2, VSTM2A, NFIX, ADRA1B, MAP1LC3A, ARHGDIG, ZMAT4, ATP6V1A
NB-FOXR2_vs_HGG-IDH	HF nIN4	Human fetal cortex/MGE	Human fetal	MGE newborn neurons 4	0.007942811755361398	0.010049192773357791	0.3752294440600834	1.506617390819662	39	100	ARX, LHX6, DLX6, EFNA5, DLX5, FBXW7, DLX1, SOX11, DCX, DLX2, HNRNPA1, MOB3B, SP9, KIAA0922, PCDH17, BEST3, ZSWIM5, PLXNA4, ASAP1, TAC3, SEMA6D, RND3, SP3, SOX4, GAD2, CHD7, PDZRN4, FRG1, H1F0, TIAM1, AHCTF1, SNTG1, RCOR3, SOX6, OAZ2, NRXN3, ESCO1, GLCCI1
NB-FOXR2_vs_HGG-IDH	HP IN-VIP	NA	Human ped/adult	VIP interneurons	0.01138861138861139	0.014329626417538507	0.3892880652688873	1.4906223835155137	56	76	DLX6-AS1, DAB1, GRIP1, LINGO2, ARL4C, PDE3A, PROX1, VIP, SYNPR, KIAA1211, ERBB4, L3MBTL4, RP11-123O10.4, ROBO2, ZNF385D, GALNTL6, PWRN1, SEMA6D, GRM7, CXCL14, KCNT2, ROBO1, FSTL5, SNTG1, VWC2, NRXN3, INPP4B, CNTNAP2
NB-FOXR2_vs_HGG-IDH	Str/SVZ 38-SPN	Striatum	Mouse P9	Str/SVZ 38-SPN	0.01289170963903213	0.0161322486739801	0.36733619747737734	1.4628615710271136	64	95	GRIN2B, CDH12, TENM2, LINGO2, CDH8, FAM65B, FRAS1, UNC5D, HCN1, PDE10A, SYT1, GABRB3, MACROD2, KLHL29, FGF14, PTPRN2, APOBEC4, EPHA7, CLVS1, CELF2, GRM5, GRM7, PCSK2, ANK3, CNTNAP5, CNTNAP5
NB-FOXR2_vs_HGG-IDH	GEs_Ctx 6	Subcortex	Mouse P10	Subcortex 6	0.0162666137671097	0.02013543001442228	0.36370323707392616	1.4465772885032506	81	94	CACNA1E, CALN1, GRIN2B, SYNDIG1L, CAMKV, DGAT2, NTS, ADCY1, PDE10A, MT-ND1, SYNPR, GABRB3, UNC80, PCP4L1, SLC12A5, CALY, ATP2A2, CAMK4, C11orf87, PURB, RGS7BP, GRM5, SCN2A, NRGN, LY6H, PCSK2
NB-FOXR2_vs_HGG-IDH	F-e12 DRGC	Forebrain E12.5	Mouse E12.5	Dorsal radial glial cells	0.01965845909451946	0.02407372798205859	0.3541024379768023	1.421788454058699	98	100	CDCA7, SFRP1, NFIB, DMRTA2, MCM6, MCM7, TCF4, CCND2, MCM2, MCM4, NOP58, EIF5AL1, C1orf131, HELLS, NOP56, PLAGL1, FUT9, NEUROG2, LHX2, NHP2, GINS2, RANBP1, YBX1, HSPD1, MCM3, DEK, MPPED2, GNL3, LYAR, MCM5
NB-FOXR2_vs_HGG-IDH	Str/SVZ 27-SPN	Striatum	Mouse P9	Str/SVZ 27-SPN	0.023700458076080462	0.028716428039272095	0.3516527178223884	1.4021507315511919	118	96	RASD2, BCL11B, ST8SIA3, CALN1, SYNDIG1L, CDH8, KCNIP2, PLK2, DRD2, CELF5, PDE10A, ABLIM2, PCP4L1, PTPN5, EPHA7, CAMK4, CLVS1, RGS7BP, LMO3, NRGN, PCSK2, POU3F1, HPCA, PHYHIP, CNTNAP5, GPR6, RGS9, GUCY1B3
NB-FOXR2_vs_HGG-IDH	Str/SVZ 6-SPN	Striatum	Mouse P9	Str/SVZ 6-SPN	0.03490678302261008	0.041204398516379935	0.34231985998427383	1.3632377413642076	175	95	BCL11B, CALN1, GRIN2B, LINGO2, CDH8, KCNIP2, MYT1L, SYT4, PDE10A, ABLIM2, PCP4L1, RBFOX3, CAMK4, CELF2, RGS7BP, GRM5, SCN2A, NRGN, GRM7, PCSK2, ANK3, CNTNAP5, KCNQ3, ATP2B2, RGS9, TAC1, CPLX2, ENC1, GDA, CNTNAP2, ADCY5, PRKCE, PDE7B, DLGAP2
NB-FOXR2_vs_HGG-IDH	HF EN-PFC1	Human fetal cortex/MGE	Human fetal	Early Born Deep Layer/subplate Excitatory Neuron PFC	0.03653693407466243	0.04290747642614203	0.33738217098783263	1.3546534106245918	183	100	GPR12, KIAA0319, CALN1, GRIN2B, LINGO2, CAMKV, NRCAM, CBLN4, NPR3, HOOK1, MACROD2, UNC13C, SYN3, SLC35F2, CACNG3, KCNJ6, ST18, GRM5, ADAMTSL1, LCORL, SORCS1, GABRA5, LMO3, ZFPM2, GARNL3, HSPA12A, PCSK2, CLSTN2, DPP10
NB-FOXR2_vs_HGG-IDH	HP Neu-NRGN-II	NA	Human ped/adult	NRGN-expressing neurons 2	0.040167031218930206	0.04692984769966845	0.3364435153048168	1.3484419048715335	201	99	RAB3A, SCG5, STXBP1, STMN2, HSP90AB1, SYT4, SV2A, ATP1A3, BEX2, SCN3B, SYT1, OLFM1, STMN1, HSP90AA1, PRKAR1B, CAP2, ATP2A2, SEZ6L2, YWHAG, NSF, SCN2A, SYNGR1, NRGN, NSG2, IDS, ATP2B2, SYP, TMEM59L, ENC1, UCHL1
NB-FOXR2_vs_HGG-IDH	HF EN-V1-3	Human fetal cortex/MGE	Human fetal	Excitatory Neuron V1 - late born	0.043486894360603656	0.050295448528172915	0.3336472667933269	1.339657061853021	218	100	KIAA0319, CALN1, GRIN2B, CDH12, TENM2, CDH8, NEFM, CAMKV, KIAA1045, FRRS1L, JAKMIP1, ADCY1, PTCHD1, SHISA9, PTPRK, KCNH5, SYN3, CDH13, R3HDM1, DYNC1I1, UNC13A, TRIM67, C11orf87, RAP1GAP, SCN2A, FAM81A, NPY
NB-FOXR2_vs_HGG-IDH	HF IN-STR	Human fetal cortex/MGE	Human fetal	Striatal neurons	0.043486894360603656	0.050295448528172915	0.3336345782492946	1.3396061149419887	218	100	NNAT, BCL11B, DLX6, DLX5, SCG5, FAM84A, DLX2, SYNPR, MAML3, SP9, CELF4, TNRC6C, BCL11A, GRIK3, UNC79, TNKS, SIX3, FOXJ3, RUNX1T1, ATP8A1, PBX3, GAS2L3, LMO3, SOX4, HNRNPA1L2, MED28, ROBO1, ZCCHC7, DNMT3A
NB-FOXR2_vs_HGG-IDH	HF nEN-early2	Human fetal cortex/MGE	Human fetal	Newborn Excitatory Neuron - early born 2	0.07843526608419381	0.09025967805668533	0.3153673257254907	1.2662596311557897	394	100	LRRC7, KIAA1324, GNG3, UNC5D, SCRT2, GNG4, SORBS2, LRP8, HUNK, ST6GAL2, PAK7, PRKX, LBH, PLXNA2, MN1, SRGAP1, CTTNBP2, NKAIN1, ROBO2, RBFOX3, HECTD4, SEZ6, PDE1C, MLLT3, IGSF3
NB-FOXR2_vs_HGG-IDH	Str/SVZ 14-SPN	Striatum	Mouse P9	Str/SVZ 14-SPN	0.11168418964491172	0.12598856861421076	0.30746704610442643	1.222905931319606	562	94	CACNA1E, CALN1, GRIN2B, TENM2, LINGO2, CDH8, OPRM1, PDE10A, DGKB, GABRB3, MACROD2, FGF14, STXBP5L, CLVS1, CELF2, GRM5, GABRA2, SORCS1, GRM7, PCSK2, BRINP1, KHDRBS2, ANK3, CNTNAP5, NRG1, TAC1, DGKI
NB-FOXR2_vs_HGG-IDH	Str/SVZ 24-SPN	Striatum	Mouse P9	Str/SVZ 24-SPN	0.1354621182070607	0.14913858206450434	0.3001151306664167	1.1951637071179722	682	95	SH3RF3, GPR149, GRIN2B, TENM2, CCSER1, MYT1L, OPRM1, DNM3, SYT1, TRPC7, CELF2, RUNX1T1, ATP8A1, PBX3, SORCS1, GRM7, LY6H, KCNT2, PCSK2, FAM19A2, CLSTN2, ANK3, SORCS2, ROBO1, LSAMP
NB-FOXR2_vs_HGG-IDH	HP IN-PV	NA	Human ped/adult	Parvalbumin interneurons	0.14885114885114886	0.16231863374720518	0.3023452186836645	1.1887881528564346	744	88	TENM3, DLX6-AS1, ELAVL2, CALN1, GRIP1, UNC5D, HCN1, SLC6A1, SHISA9, NXPH1, ERBB4, RP11-123O10.4, TMEM132C, ZNF385D, PLXNA4, CPLX1, GAD2, FAM19A2, DPP10, PPARGC1A, CNTNAP5, TIAM1, GRIA4, TAC1, KLF12, SOX6, ADAMTS17, SLIT2, VWC2, INPP4B, CNTNAP2
NB-FOXR2_vs_HGG-IDH	Str/SVZ 1-SPN	Striatum	Mouse P9	Str/SVZ 1-SPN	0.1517556040468161	0.16470157974749236	0.29751145729213146	1.183309009429643	764	94	DAB1, CALN1, GRIN2B, TENM2, LINGO2, CDH8, PDE10A, SYT1, GABRB3, ADAM23, MACROD2, FGF14, EPHA7, STXBP5L, CELF2, GRM5, GRM7, LY6H, PCSK2, ANK3, CNTNAP5, CNTNAP5, KCNQ3, ATP2B2, GRM1, NRG1, TAC1
NB-FOXR2_vs_HGG-IDH	HF EN-V1-1	Human fetal cortex/MGE	Human fetal	Early Born Deep Layer/subplate Excitatory Neuron V1	0.153494837172359	0.16580338543618026	0.2930013767011359	1.1764561034857084	772	100	GPR12, DAB1, KIT, SEMA3E, GRIN2B, GLB1L2, AFF3, XPR1, NPR3, WASF1, SYT16, SULT4A1, TP53I11, SLC35F2, DYNC1I1, GRIK3, VSTM2L, SHISA2, ST18, GRM5, SCN2A, SORCS1, ZFPM2, PCSK2, CLSTN2, DPP10
NB-FOXR2_vs_HGG-IDH	HP Neu-NRGN-I	NA	Human ped/adult	NRGN-expressing neurons 1	0.1718035394710678	0.18470896966607758	0.2898289053005781	1.1616138322543188	863	99	RAB3A, SCG5, NEFM, STXBP1, STMN2, HSP90AB1, SYT4, TUBB, ATP1A3, BEX2, SCN3B, SYT1, OLFM1, STMN1, HSP90AA1, YWHAG, NSF, NRGN, LY6H, SNCB, IDS, SYP, TMEM59L, ENC1, UCHL1
NB-FOXR2_vs_HGG-IDH	F-p6 EPEN	Forebrain P6	Mouse P6	Ependymal	0.26128454961224895	0.27701000861668984	0.2860982399504904	1.1047135044533076	1313	79	C2orf70, SPAG17, MORN3, EFCAB10, C9orf24, MYB, RIIAD1, EFCAB1, C4orf22, C22orf15, MEIG1, LRRC46, FOXJ1, TEKT1, C5orf49, MAPK15, CAPSL, C2orf50
NB-FOXR2_vs_HGG-IDH	Str/SVZ 2-Progenitor	Striatum	Mouse P9	Str/SVZ 2-Progenitor	0.3580638762150367	0.3744138249006549	0.2623990503135395	1.0436544633536893	1804	94	CNIH2, UQCRH, EEF1B2, DDN, SPTBN2, PCP4L1, TTC9B, PSD, VAMP2, YWHAG, PURB, COX7A2, NDUFB9, EIF1, HPCAL4, YBX1, SMDT1, SRPK1, RASL10B, EEF2, USMG5, KIF1A, CPLX2, UQCRQ, BOLA2B, EEF1G, ATP5J, CALM3, MAP1LC3A
NB-FOXR2_vs_HGG-IDH	VSVZ-2 Ependymal	V-SVZ	Mouse adult	VSVZ-2 Ependymal	0.3754225492145556	0.3907807444096965	0.26833767440610945	1.036134485557557	1887	79	C2orf70, MORN3, EFCAB10, RARRES2, C9orf24, RIIAD1, EFCAB1, HIST1H4A, C10orf53, C4orf22, DNAJB13, C22orf15, C1orf43, ELOF1, MEIG1, FOXJ1, TEKT1, CAPSL, FAM166B, C2orf50, AKAP14, LRRC48, FAM216B
NB-FOXR2_vs_HGG-IDH	Str/SVZ 26-Ependymal	Striatum	Mouse P9	Str/SVZ 26-Ependymal	0.396003996003996	0.406658812039978	0.2675479622710173	1.0244675262512253	1981	76	DNAH2, SPAG17, RARRES2, CEP128, RIIAD1, EFCAB1, LRRIQ1, ADAMTS20, RGS22, DNAH3, SLC38A1, ELOF1, MEIG1, ARMC3, FOXJ1
NB-FOXR2_vs_HGG-IDH	Str/SVZ 37-Ctx excitatory neurons	Striatum	Mouse P9	Str/SVZ 37-Ctx excitatory neurons	0.3937462656841267	0.40616168847596845	0.25691188807266274	1.0243890450669726	1976	96	SYT13, CBLN1, LRFN2, KCNH7, CHRM2, ATP8A2, DISP2, SYT1, NRIP3, CDH13, BMP3, DYNC1I1, KCNJ3, GABRB2, KCNK9, KCNJ6, LYPD6B, GLRA3, KCNT2, DPP10, SLC6A7
NB-FOXR2_vs_HGG-IDH	Str/SVZ 13-SPN	Striatum	Mouse P9	Str/SVZ 13-SPN	0.4058952399920335	0.4149554015989985	0.2555370774486437	1.0189072397957097	2037	96	CACNA1E, CALN1, GRIN2B, TENM2, CDH8, CCSER1, DRD2, PDE10A, DGKB, SYT1, GABRB3, MACROD2, FGF14, EPHA7, CLVS1, CELF2, GRM5, GRM7, LY6H, PCSK2
NB-FOXR2_vs_HGG-IDH	F-p0 EPEN	Forebrain P0	Mouse P0	Ependymal	0.4803980099502488	0.4867749746841016	0.2540317655989853	0.9827253198051956	2413	80	C2orf70, SPAG17, MORN3, CCNA1, MYB, POMZP3, PLIN5, C4orf22, TCTE1, DNAH3, ZP3, MEIG1, LRRC71, LRRC46, FOXJ1, AC005041.17, C2orf81, C5orf49, SLC17A8, MAPK15
NB-FOXR2_vs_HGG-IDH	F-e15 EXIP2	Forebrain E15.5	Mouse E15.5	Excitatory neuron intermediate progenitor cells 2	0.5832009531374106	0.5876149748747242	0.2353447902855863	0.944953972818547	2936	100	SRRM4, ELAVL2, ELAVL4, DMRTA2, VPS37B, FAM210B, CCND2, LRP8, E2F1, IGFBPL1, INSM1, EIF3M, NEUROG2, LHX2, CDK4, ABCD2, ZMIZ1, MTSS1, PRMT8, SOX4, NACA2, CHD7, NACA, LZTS1, UBE2G2, MFAP2, RCOR2
NB-FOXR2_vs_HGG-IDH	F-p3 EPEN	Forebrain P3	Mouse P3	Ependymal	0.671815446339017	0.671815446339017	-0.2331812020058184	-0.8976493617275696	3348	78	TMEM232, ODF3B, PPP1R32, MAATS1, DMKN, CCDC146, TM4SF1, TCTEX1D4, DLX4, IQCG, CCDC113, TEKT4, SPINT2, DYNLRB2, FBXO36, CCDC153, DNAI2, SPATA33, LRRC23, UBXN11
