Comparison	Cell_type	Age	Dataset	pval	padj	ES	NES	leadingEdge
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	VSVZ-1 COP	Mouse adult	Mizrak et al 2019	2.4962556165751375e-4	5.727133286268773e-4	-0.6706796107902984	-2.6573502569507057	SEMA3D, LIMS2, RAB33A, GPR17, SOX10, NEU4, UST, SLC1A1, TRAF4, SUSD4, TNR, SUSD5, ZNF488, CHST8, OPCML, TCF7L2, MATN1, KIAA1644, SIRT2, BRINP1, GNG4, PRKCQ, RNF128, GAL3ST1, ENPP6, COL9A3, S100B, DCT, SULF2, KANK1, C8orf46, CHST3, MPZL1, TNFRSF21, C1orf106, C14orf37, DSCAM, DYNLL2, RAP2A, TNS3, NFASC, WASF1, TMEM163, PXDC1, GNB4, PYCR1, PLXNB3, PTPRE, SCRG1
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	VSVZ-2 COP	Mouse adult	Mizrak et al 2019	2.4962556165751375e-4	5.727133286268773e-4	-0.674811963408073	-2.673723362848043	SEMA3D, OLIG2, LIMS2, RAB33A, GPR17, SOX10, NEU4, UST, UGT8, LUZP2, CNTN1, SLC1A1, TNR, OLIG1, ENPP2, KNDC1, TCF7L2, KIAA1644, PCDH7, SIRT2, TMEFF2, PLLP, PELI1, GAL3ST1, ENPP6, COL9A3, SULF2, KANK1, C8orf46, MPZL1, GNG12, DYNLL2, RAP2A, TNS3, NFASC, MBP, TMEM163, PXDC1, TSPAN2, GNB4, MARCKS, PLXNB3, CLDN11
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Newly-forming oligodendrocytes	Mouse P6	Jessa et al 2019	2.4962556165751375e-4	5.727133286268773e-4	-0.675726094994062	-2.677345312532859	LIMS2, RAB33A, GPR17, SOX10, NEU4, UST, UGT8, SPATA6L, DNM3, SLC1A1, TNR, ENPP2, ZNF488, OPCML, MATN4, SGK1, KIAA1644, SIRT2, TMEFF2, PLLP, AMZ1, PRKCQ, TMEM88B, GAL3ST1, ENPP6, COL9A3, S100B, KANK1, C8orf46, CDK14, NKX2-2, C14orf37, FBXO7, CBLN2, TNS3, NFASC, WASF1, SLC5A7, MBP, TMEM163, DUSP26, PXDC1, PLXNB3, CLDN11, PTPRE, PPP1R16B, SLC44A1, TUBB4A, AP2A1, GJC3, EPCAM, FA2H, S100A1, BCAS1, FYN, C16orf45, EPB41L2, CNP, GP1BB, MAG
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Oligodendrocyte precursor cells	Mouse P0	Jessa et al 2019	2.4962556165751375e-4	5.727133286268773e-4	-0.690830022768497	-2.7371897236445446	NXPH1, C1QL1, OLIG2, LHFPL3, RPRM, KCNIP3, SOX10, KCND2, BRINP3, XYLT1, CNTN1, TRAF4, PCDH11Y, OLIG1, UGDH, ARL4A, ENPP2, G0S2, CCND1, SAPCD2, PCDH11X, NCALD, PLLP, SERPINE2, EPN2, LRP1B, SULF2, C8orf46, RGCC, NAP1L5, TIMP4, PIK3R1, PCDH15, SMOC1, B3GAT2, TSPAN12, SOX8, DUSP26, QPCT, BCAN, PPP1R14C, SOX6, RAP1GAP, PTPRE, SCRG1, PPP1R16B, ARL2BP
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Newly-forming oligodendrocytes	Mouse P3	Jessa et al 2019	2.4648755237860487e-4	5.727133286268773e-4	-0.6948239017762149	-2.7610443234439344	LIMS2, RAB33A, GPR17, SOX10, NEU4, UST, UGT8, SPATA6L, DNM3, SLC1A1, NCAM2, TNR, ENPP2, ZNF488, OPCML, TCF7L2, MATN4, SGK1, KIAA1644, SIRT2, EHD3, PLLP, CDKN1C, AMZ1, PRKCQ, GAL3ST1, ENPP6, COL9A3, S100B, KANK1, C8orf46, NKX2-2, SPSB1, FBXO7, TNS3, NFASC, WASF1, SLC5A7, MBP, SOX8, TMEM163, DUSP26, PXDC1, PLXNB3, CLDN11, PTPRE, SCRG1, PPP1R16B
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	VSVZ-2 OPC	Mouse adult	Mizrak et al 2019	2.4962556165751375e-4	5.727133286268773e-4	-0.6999129343278012	-2.7731778124095157	NXPH1, C1QL1, OLIG2, RPRM, KCNIP3, LIMS2, GPR17, SOX10, NEU4, XYLT1, LUZP2, CNTN1, TRAF4, TNR, OLIG1, UGDH, RAMP1, G0S2, CCND1, MATN4, NCALD, PLLP, SERPINE2, BRINP1, PHLDA1, ZDHHC2, EPN2, S100B, SULF2, KANK1, C8orf46, PTN, CSPG4, DBI, RGCC, NLGN3, ADCYAP1R1, TCEAL3, SNX22, QPCT, BCAN, PXDC1, GNG3, MARCKS, SCRG1, ZCCHC24, ARL2BP, FXYD6, BEX4, CASKIN2, CACNG4, LRRN1, MFSD2A, PCSK1N, GJC3, MIDN, STMN3, S100A1
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Str/SVZ 15-OPCs	Mouse P9	Anderson et al 2020	2.4919013207077e-4	5.727133286268773e-4	-0.7052316878333437	-2.7881174180468027	SEMA3D, LIMS2, GPR17, SOX10, NEU4, UST, BRINP3, UGT8, DNM3, SLC1A1, NCAM2, TNR, ENPP2, CDH20, OPCML, TCF7L2, CSGALNACT1, NCALD, PCDH7, IGSF9B, SIRT2, TMEFF2, ZDHHC14, PLLP, PRKCQ, GAL3ST1, SHISA4, ENPP6, COL9A3, S100B, SULF2, KANK1, CDK14, CDC37L1, PDE4B, MPZL1, KAZN, NKX2-2, TMEM132D, DSCAM, DYNLL2, CAMSAP2, TNS3, NFASC, MBP, SOX8, TMEM163, SOX6
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Str/SVZ 16-OPCs	Mouse P9	Anderson et al 2020	2.4962556165751375e-4	5.727133286268773e-4	-0.7213083660463663	-2.857950265694482	NXPH1, C1QL1, SEMA3D, MEGF11, OLIG2, KCNIP3, GPR17, SOX10, MYT1, KCND2, MMP16, BRINP3, XYLT1, LNX1, LUZP2, CNTN1, NCAM2, PPAPDC1A, TNR, OLIG1, ENPP2, CDH20, OPCML, FIGN, NCALD, PCDH7, FAM155A, ZDHHC2, EPN2, LRP1B, PRKCQ, DNER, SULF2, KANK1, FAM19A1, CSPG4, KIF13A, PDE4B, ASTN2, TMEM132D, RGCC, DSCAM, PCDH15, GRIK1, DPP10, B3GAT2, SOX5, CHST11, STK32A, SOX8, ANKS1B, PPP1R14C, SOX6
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Str/SVZ 4-OPCs	Mouse P9	Anderson et al 2020	2.4919013207077e-4	5.727133286268773e-4	-0.7512289679124003	-2.9699666173719206	NXPH1, C1QL1, SEMA3D, MEGF11, OLIG2, KCNIP3, GPR17, SOX10, MYT1, KCND2, MMP16, CSMD3, BRINP3, XYLT1, LNX1, LUZP2, CNTN1, PPAPDC1A, TNR, OLIG1, ENPP2, OPCML, CALCRL, NCALD, NLGN1, FAM155A, SERPINE2, PHLDA1, EPN2, LRP1B, PRKCQ, SULF2, KANK1, FAM19A1, CSPG4, KIF13A, PDE4B, ASTN2, LSAMP, TMEM132D, RGCC, DSCAM, PCDH15, GRIK1, DPP10, SOX5, NOVA1, CHST11, STK32A, LRRC4C, SOX8, ANKS1B, PPP1R14C, SOX6, IL1RAP, PTPRE, SCRG1, GPC5
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	VSVZ-1 OPC	Mouse adult	Mizrak et al 2019	2.46669955599408e-4	5.727133286268773e-4	-0.7555463075123695	-2.984233743033148	FAM89A, NXPH1, C1QL1, MEGF11, OLIG2, RPRM, KCNIP3, GPR17, NEU4, CALY, BRINP3, XYLT1, LNX1, CNTN1, TRAF4, LY6H, TNR, OLIG1, RAMP1, SUSD5, G0S2, CCND1, SAPCD2, C1QL2, DPP6, MATN4, NCALD, FAM155A, PLLP, SERPINE2, BRINP1, PHLDA1, ZDHHC2, EPN2, VSTM2B, TMEM121, SULF2, KANK1, C8orf46, CSPG4, GSX1, C14orf37, OLFM2, RGCC, TMEM179, DSCAM, SLC7A3, PCDH15, B3GAT2, IGFBP3, DCAF12L2, TCEAL3, SNX22, QPCT, PPP1R14C, PXDC1, GNG3, TACC2, SCRG1
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Oligodendrocyte precursor cells	Human ped/adult	Velmeshev et al 2019	2.5031289111389235e-4	5.727133286268773e-4	-0.7651693450370993	-3.0491843077089325	NXPH1, MEGF11, LHFPL3, CNTNAP5, NOVA1-AS1, KCND2, MMP16, CSMD3, BRINP3, XYLT1, CA10, LUZP2, ZFPM2, ADARB2, TNR, OLIG1, NTNG1, USP24, FGF12, OPCML, DPP6, LPHN3, LRRTM4, AGAP1, COL9A1, NLGN1, FGF14, PTPRT, GALNT13, SCN1A, PLEKHH2, EPN2, LRP1B, SULF2, GRIK2, KIF13A, ASTN2, LSAMP, SGCZ, KAZN, KAT2B, RP11-385J1.2, SPATA6, DSCAM, GRID2, PCDH15, SMOC1, ZNF462, GRIK1, DAB1, APOD, NOVA1, CHST11, RORA, STK32A, LRRC4C, SCD5, BCAN, SOX6
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Oligodendrocyte precursor cells	Mouse P3	Jessa et al 2019	2.4919013207077e-4	5.727133286268773e-4	-0.7756442899781251	-3.0664920371638287	NXPH1, C1QL1, OLIG2, LHFPL3, RPRM, LIMS2, GPR17, SOX10, KCND2, MMP16, BRINP3, LNX1, SPATA6L, DNM3, CNTN1, SLC1A1, PCDH11Y, MDGA2, TNR, OLIG1, UGDH, ENPP2, CCND1, SAPCD2, KHDRBS2, OPCML, MATN4, PCDH11X, NCALD, TGFA, PLLP, SERPINE2, BRINP1, PHLDA1, ZDHHC2, EPN2, LRP1B, PRKCQ, SULF2, C8orf46, FAM19A1, CSPG4, LSAMP, NKX2-2, SPCS3, C14orf37, RGCC, NAP1L5, DSCAM, PIK3R1, PCDH15, NLGN3, B3GAT2, SOX8, QPCT, OMG, PPP1R14C, SOX6, FXYD6-FXYD2, TACC2, PTPRE, SCRG1, PPP1R16B, RESP18, ARL2BP, FXYD6
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Oligodendrocyte precursor cells	Mouse P6	Jessa et al 2019	2.4648755237860487e-4	5.727133286268773e-4	-0.780663872409173	-3.102149404939903	NXPH1, C1QL1, OLIG2, LHFPL3, RPRM, LIMS2, GPR17, SOX10, CALY, KCND2, MMP16, CSMD3, BRINP3, LNX1, LYPD1, CNTN1, LY6H, PCDH11Y, TNR, OLIG1, UGDH, DCAF12L1, SAPCD2, KHDRBS2, OPCML, MATN4, PCDH11X, NCALD, PLLP, BRINP1, ZDHHC2, GALNT13, SYT16, SCN3A, EPN2, LRP1B, PRKCQ, STMN4, TCEAL5, SULF2, C8orf46, FAM19A1, CSPG4, LSAMP, BEX2, SPCS3, C14orf37, NAP1L5, DSCAM, TCEAL6, PCDH15, B3GAT2, DCAF12L2, TCEAL3, SOX8, QPCT, OMG, PPP1R14C, SOX6, GNG3, FXYD6-FXYD2, TACC2, GAP43, PTPRE, SCRG1, RESP18, ARL2BP, SNAP25, FXYD6
HGG-G34R.V_vs_HGG-H3.3-K27M-thalamic	Oligodendrocyte progenitor cell	Human fetal	Nowakowski et al 2017	2.51004016064257e-4	5.727133286268773e-4	-0.7906475833462212	-3.154268448826386	NXPH1, OLIG2, LIMS2, GPR17, KCND2, MMP16, BRINP3, UGT8, XYLT1, CA10, LUZP2, ERBB3, LRRK2, CNTN1, NCAM2, ANKRD20A1, BMP8B, BMP8B, TNR, OLIG1, ARL4A, NTNG1, B3GNT7, CALCRL, CSGALNACT1, DOCK10, COL9A1, SIRT2, SERPINE2, GALNT13, SCN1A, PLEKHH2, FIBIN, AFAP1L2, VSTM2B, HAS2, S100B, SULF2, KANK1, C8orf46, PDE4B, CHST3, SLITRK2, SPATA6, CHRM3, CADM2, P2RX7, DSCAM, GNG12, PCDH15, SMOC1, NLGN3, TNS3, C2orf80, APOD, RAPGEF4, APCDD1, NETO1, SNX22, MBP, LRRC4C, RAB31, BCAN, OMG, IL1RAP, PLOD2, CLDN11, PMP2, NTN1, ZCCHC24
HGG-G34R.V_vs_PNET-HGNET-BCOR	Microglia	Human fetal	Nowakowski et al 2017	6.939625260235947e-4	0.0015563722657544166	0.7870146415144822	3.8755814007972056	TREM2, C1QA, STAB1, ITGB2, ITGB2, C1QC, C1QB, C3AR1, ITGAX, CSF1R, VSIG4, HMOX1, LAPTM5, CD53, TYROBP, CD84, HAVCR2, CYTH4, CYBB, IL6R, CD4, C3, RHBDF2, ADAP2, CSF1, CH25H, ADORA3, RNASE1, INPP5D, FPR1, SELPLG, LY86, APBB1IP, MSR1, LAT2, NCKAP1L, OLR1, TLR7, SPP1, HCLS1, CD74, FGD2, ATP8B4, FOLR2, PTGS1, SIGLEC8, NLRP3, TLR4, BCL2A1, BCL2A1, BCL2A1, BCL2A1, LCP1, CSF2RA, PLEK, SAMSN1, MS4A7, C10orf54, IRF8, DOCK8, PTPRC, NCF4, PTAFR, PTGER4, FCGR2A, FCGR2A, FCER1G, ARHGAP25, RGS10, ITGAM, CCL3, CSF3R, CX3CR1, C5AR1, LCP2, SRGN, RGS1, FCGR1A, IL1B, BIN2, ADAM28
HGG-G34R.V_vs_PNET-HGNET-BCOR	Microglia	Mouse P0	Jessa et al 2019	7.08215297450425e-4	0.0015563722657544166	0.7460963067609491	3.6840584879879468	FERMT3, TREM2, C1QA, ITGB2, C1QC, TMEM119, NRROS, C1QB, C3AR1, SLC15A3, LTC4S, LRRC25, PTPN6, PSMB8, ABI3, LAIR1, CSF1R, LAPTM5, CD53, TYROBP, CD84, HCK, CYTH4, ARHGAP30, UNC93B1, CTSS, ADORA3, ADORA3, CD68, RAC2, LYZ, SPI1, AIF1, SELPLG, LY86, APBB1IP, PTPN18, MS4A6A, MS4A6A, FGD2, MYO1F, PLD4, OLFML3, GPR34, SLC11A1, CD37, GMFG, NCF2, EVI2A, PTGS1, ALOX5AP, TBXAS1, IRF5, CD300A, CD180, BCL2A1, LCP1, SUSD3, LST1, IKZF1, IRF8, PTPRC, CD300C, TNFAIP8L2, FCGR2A, EHD4, CD48, FCGR1B, FCER1G, RGS10, LPCAT2, ITGAM, ITGAM, LYN, CCL3
HGG-G34R.V_vs_PNET-HGNET-BCOR	Microglia	Mouse P3	Jessa et al 2019	7.194244604316547e-4	0.0015563722657544166	0.7243252859492202	3.5818813826383407	FERMT3, TREM2, C1QA, CORO1A, CD14, C1QC, TMEM119, NRROS, C1QB, C3AR1, SLC15A3, LTC4S, PTPN6, PSMB8, ABI3, LAIR1, CSF1R, LAPTM5, CD53, TYROBP, CD84, HCK, CYTH4, ARHGAP30, UNC93B1, CTSS, CD68, RAC2, LYZ, SPI1, AIF1, SELPLG, LY86, APBB1IP, PTPN18, HCLS1, FGD2, MYO1F, PLD4, OLFML3, GPR34, SLC11A1, CD37, GMFG, EVI2A, PTGS1, NFKBID, TBXAS1, VAV1, CD300A, CD180, BCL2A1, GNA15, SUSD3, PLEK, IKZF1, IRF8, PTPRC, CD300C, PYCARD, TNFAIP8L2, FCGR2A, RNASE4, EHD4, FCGR1B, FCER1G, RGS10, LPCAT2, ITGAM, ITGAM, CCL3
HGG-G34R.V_vs_PNET-HGNET-BCOR	Microglia	Mouse E15.5	Jessa et al 2019	7.194244604316547e-4	0.0015563722657544166	0.708149916637594	3.5018921080423473	CTSD, BST2, TREM2, C1QA, CORO1A, FCGRT, C1QC, GRN, GUSB, ARPC1B, APOE, FTL, C1QB, C3AR1, LTC4S, GATM, CYBA, PSMB8, CSF1R, LAPTM5, PSAP, CD53, TYROBP, CYTH4, UNC93B1, CTSS, CD68, CD63, RAC2, LYZ, SPI1, AIF1, ARHGDIB, LY86, PTPN18, MS4A6A, MS4A6A, MS4A6A, NPL, HCLS1, PLD4, GPR34, VAMP8, GMFG, GLUL, EVI2A, SAT1, CREG1, CST3, CD300A, PLIN2, LCP1, MS4A7, LST1, CTSB, CD300C, PYCARD, FCGR2A, B2M, CTSC, RNASE4, EHD4, CD48, FCGR1B, FCER1G, DAB2, CTSZ, RGS10, LYN, LAMP1, CX3CR1, HEXA, CD86, LGMN, CD9, PF4, FCGR1A, BIN2
HGG-G34R.V_vs_PNET-HGNET-BCOR	Str/SVZ 39-Microglia	Mouse P9	Anderson et al 2020	6.596306068601583e-4	0.0015563722657544166	0.7196183739190294	3.4956586952237587	FERMT3, TREM2, C1QA, C1QC, TMEM119, ARPC1B, C1QB, SLCO2B1, C3AR1, LTC4S, ABI3, LAIR1, CSF1R, LAPTM5, CD53, TYROBP, CD84, CYTH4, ARHGAP30, IL6R, ADAP2, UNC93B1, CTSS, INPP5D, RAC2, LYZ, SPI1, AIF1, SELPLG, LY86, APBB1IP, PTPN18, NCKAP1L, FGD2, MYO1F, PLD4, TNFRSF11A, OLFML3, IL10RA, CD37, GMFG, SLA, PIK3AP1, ITGB5, PTGS1, TBXAS1, VAV1, DOCK2, CD180, GNA15, SUSD3, LST1, IKZF1, DOCK8, PTPRC, RBM47, B2M, CTSC, RNASE4, FCER1G, KCNK13, LPCAT2, TGFBR2, LYN, CX3CR1, IFI27L1, CD86, LGMN
HGG-G34R.V_vs_PNET-HGNET-BCOR	Microglia	Mouse P6	Jessa et al 2019	7.267441860465116e-4	0.0015563722657544166	0.7047324525493238	3.4953115869091236	FERMT3, TREM2, C1QA, CORO1A, CD14, C1QC, NRROS, C1QB, C3AR1, LTC4S, PTPN6, PSMB8, ABI3, LAIR1, CSF1R, LAPTM5, CD53, TYROBP, CD84, CYTH4, UNC93B1, CTSS, CD68, RAC2, LYZ, SPI1, AIF1, SELPLG, LY86, APBB1IP, PTPN18, MS4A6A, HCLS1, FGD2, MYO1F, PLD4, OLFML3, GPR34, SLC11A1, TLR2, CD37, GMFG, NCF2, EVI2A, PTGS1, TBXAS1, VAV1, CD300A, CD180, BCL2A1, LCP1, GNA15, SUSD3, PLEK, IKZF1, IRF8, PTPRC, CD300C, PYCARD, TNFAIP8L2, FCGR2A, RNASE4, CD48, FCGR1B, FCER1G, RGS10, KCNK13, LPCAT2, CCL3, CX3CR1, LPL, CD86, NCF1, FCGR1A, BIN2
HGG-G34R.V_vs_PNET-HGNET-BCOR	Microglia	Mouse E12.5	Jessa et al 2019	7.541478129713424e-4	0.0015563722657544166	0.6704019841434338	3.3617083201932974	LGALS1, CTSD, MT1E, FERMT3, TREM2, C1QA, CORO1A, FCGRT, STAB1, C1QC, GRN, TMSB4X, ARPC1B, NRROS, APOE, FTL, C1QB, C3AR1, CYBA, PTPN6, PSMB8, CSF1R, LAPTM5, CD53, TYROBP, CYTH4, UNC93B1, CTSS, CD68, RAC2, MT1A, CCL2, LYZ, SPI1, AIF1, ARHGDIB, LY86, PTPN18, MS4A6A, MS4A6A, MS4A6A, MT2A, MYO1F, PLD4, VAMP8, GMFG, NCF2, SAT1, CST3, PLIN2, LCP1, MT1X, PLEK, MS4A7, LST1, CTSB, PTPRC, FCGR2A, B2M, CTSC, RNASE4, EHD4, MT1F, FCGR1B, FCER1G, DAB2, CTSZ, CCL3, LAMP1, CX3CR1, MRC1, C5AR1, HEXA, CD86, LGMN, MT1G, PF4, FCGR1A, BIN2
HGG-G34R.V_vs_PNET-HGNET-BCOR	VSVZ-2 Microglia	Mouse adult	Mizrak et al 2019	6.756756756756757e-4	0.0015563722657544166	0.67893600058571	3.331496929822261	CTSD, TREM2, C1QA, CD14, C1QC, GRN, TMEM119, C1QB, SLCO2B1, LTC4S, CYBA, ABI3, LAIR1, CSF1R, LAPTM5, CD53, TYROBP, CYTH4, IL6R, UNC93B1, CTSS, CD68, LYZ, SPI1, AIF1, SELPLG, LY86, APBB1IP, PTPN18, SLC2A5, NCKAP1L, PLD4, GPR34, JUNB, CD37, GMFG, SPARC, ITGB5, PTGS1, DUSP6, ALOX5AP, CST3, FOS, TMEM173, BCL2A1, SUSD3, IRF8, PYCARD, B2M, CTSC, RNASE4, IFNGR1, FCER1G, CTSZ, RGS10, LPCAT2, TMSB4Y, ITGAM, LYN, MAFB, CX3CR1, HEXA, LGMN, NCF1, FCGR1A, BIN2, FOSB, SOCS3, JUN
HGG-G34R.V_vs_PNET-HGNET-BCOR	VSVZ-1 Microglia	Mouse adult	Mizrak et al 2019	6.747638326585695e-4	0.0015563722657544166	0.6790327497319257	3.324426069167963	CTSD, TREM2, C1QA, CD14, C1QC, GRN, TMEM119, C1QB, SLCO2B1, LTC4S, CYBA, ABI3, LAIR1, CSF1R, LAPTM5, CD53, TYROBP, CYTH4, UNC93B1, CTSS, CD68, LYZ, SPI1, AIF1, SELPLG, ARHGDIB, LY86, APBB1IP, PTPN18, SLC2A5, PLD4, GPR34, JUNB, CD37, GMFG, ITGB5, PTGS1, DUSP6, ALOX5AP, SGK1, CST3, FOS, TMEM173, BCL2A1, SUSD3, LST1, IRF8, PYCARD, B2M, RNASE4, IFNGR1, FCER1G, CTSZ, RGS10, LPCAT2, ITGAM, MAFB, CX3CR1, HEXA, LGMN, FCGR1A, BIN2, FOSB, SOCS3, JUN
HGG-G34R.V_vs_PNET-HGNET-BCOR	Macrophages	Mouse P0	Jessa et al 2019	7.08215297450425e-4	0.0015563722657544166	0.6725591844798448	3.3209484483497103	FERMT3, C1QA, CD14, STAB1, C1QC, NRROS, C3AR1, LTC4S, LRRC25, DOK2, PTPN6, CSF1R, LAPTM5, CD53, MILR1, TYROBP, CD84, CYTH4, CYBB, ADAM33, UNC93B1, CTSS, CD68, CCR1, RAC2, CCL2, LYZ, SPI1, AIF1, LY86, PTPN18, MSR1, MS4A6A, MS4A6A, MS4A6A, CD163, TLR7, RGS18, HCLS1, PLD4, GMFG, FOLR2, EVI2A, SLFN12, ALOX5AP, CD300A, LILRA4, LCP1, PLEK, MS4A7, LST1, AOAH, IRF8, CD300C, TNFAIP8L2, FCGR2A, FCGR2A, TMEM106A, EHD4, CD48, EPSTI1, FCGR1B, IGSF6, FCER1G, LYL1, MRC1, C5AR1, CD86, PF4, NCF1, FCGR1A, LPXN
HGG-G34R.V_vs_PNET-HGNET-BCOR	Str/SVZ 34-Progenitor	Mouse P9	Anderson et al 2020	6.653359946773121e-4	0.0015563722657544166	0.6811640499608869	3.3194421471330045	LGALS1, TREM2, C1QA, GPX1, C1QC, UCP2, ARPC1B, APOE, FTL, C1QB, LTC4S, CYBA, CSF1R, NTPCR, LAPTM5, TYROBP, EIF5A, SYNGR1, NDUFA2, SDF2L1, CTSS, CD68, CD63, RAC2, LYZ, VMP1, COX8A, SPI1, AIF1, ACTB, ARHGDIB, LY86, PTPN18, CLIC1, BOLA2B, VAMP8, NPC2, CFL1, CST3, TUBA1B, FAU, FAU, LST1, ATOX1, CTSB, SEPP1, PYCARD, B2M, FCER1G, CAPZA2, CTSZ, RGS10, ATP5G1, ATP5E, EEF1B2, CX3CR1, HEXA, LGMN, MT1G, COTL1, TOMM7
HGG-G34R.V_vs_PNET-HGNET-BCOR	Str/SVZ 9-Microglia	Mouse P9	Anderson et al 2020	6.57030223390276e-4	0.0015563722657544166	0.6794174158105211	3.291360582942784	FERMT3, TREM2, C1QA, C1QC, ARPC1B, APOE, C1QB, ZNF710, SLCO2B1, LTC4S, CYBA, LAIR1, CSF1R, NTPCR, LAPTM5, TYROBP, CD84, CYTH4, ADAP2, UNC93B1, CTSS, INPP5D, IGF1, RAC2, LYZ, SPI1, AIF1, LY86, APBB1IP, PTPN18, FGD2, MYO1F, NPC2, ITGB5, PTGS1, TBXAS1, CST3, DOCK2, LST1, IKZF1, CTSB, SEPP1, DOCK8, PYCARD, B2M, RNASE4, FCER1G, CTSZ, RGS10, LPCAT2, LYN, CX3CR1, HEXA, SLC9A9, LGMN, COTL1, MERTK, FYB, SH3BGRL3, MPEG1, SERINC3, MEF2C
HGG-G34R.V_vs_PNET-HGNET-BCOR	Macrophages	Mouse P3	Jessa et al 2019	7.194244604316547e-4	0.0015563722657544166	0.6636080451599554	3.2816268442326724	C1QA, CD14, STAB1, C1QC, C1QB, C3AR1, LTC4S, DOK2, PTPN6, PSMB8, CSF1R, LAPTM5, CD53, TYROBP, CD84, CYBB, ADAM33, CTSS, CD68, IGF1, CCR1, RAC2, CCL2, LYZ, SPI1, AIF1, LY86, PTPN18, MSR1, MS4A6A, MS4A6A, MS4A6A, CD163, RGS18, CD74, HFE, PLD4, GMFG, FOLR2, EVI2A, SLFN12, ALOX5AP, CXCL2, CD300A, TGFBI, LCP1, MS4A7, LST1, AOAH, CD300C, PTAFR, TNFAIP8L2, FCGR2A, FCGR2A, RNASE4, TMEM106A, EHD4, CD48, FCGR1B, SP100, IGSF6, FCER1G
HGG-G34R.V_vs_PNET-HGNET-BCOR	Str/SVZ 23-Microglia	Mouse P9	Anderson et al 2020	6.653359946773121e-4	0.0015563722657544166	0.6630086603044307	3.230967475537045	TREM2, C1QA, GPX1, C1QC, GRN, ARPC1B, C1QB, C3AR1, LTC4S, CYBA, LAIR1, CSF1R, LAPTM5, TYROBP, CD84, SYNGR1, CTSS, CD68, INPP5D, IGF1, RAC2, LYZ, SPI1, AIF1, LY86, APBB1IP, PTPN18, FGD2, MYO1F, TNFRSF11A, VAMP8, PTGS1, TBXAS1, SKAP2, DOCK2, TUBA1B, CD180, LCP1, IKZF1, CTSB, SEPP1, DOCK8, PYCARD, B2M, CTSC, RNASE4, FCER1G, DAB2, CTSZ, RGS10, LYN, CX3CR1, MRC1, HEXA, LPL, SLC9A9, BIRC5, LGMN, COTL1, ARPC2, FYB, SH3BGRL3, MPEG1, SERINC3, MEF2C
HGG-G34R.V_vs_PNET-HGNET-BCOR	Astrocytes 2	Mouse P3	Jessa et al 2019	7.25689404934688e-4	0.0015563722657544166	0.6252429979030487	3.119293156127235	TSC22D4, MT1E, SLC1A3, ACOT2, MT3, SLC27A1, GJA1, MFGE8, TTYH1, ACOT1, APOE, LFNG, SYT11, ENO1, CSPG5, TST, SLC6A11, FAM181B, TNC, EDNRB, MLC1, ID3, ACSBG1, CD63, CD81, ALDOC, VCAM1, MT1A, SLC25A18, HES5, PLA2G7, MT2A, TRIM9, CKB, GLUL, SLC9A3R1, CST3, MT1X, IGFBP2, CA2, BTBD17, BCAN, GABRG1, PTPRZ1, MGST1, GSTM1, SLC6A1, TMBIM6, PEA15, AQP4, MT1F, CBS, NDRG2, SLC1A2, GPM6B, QKI, NCAN, DBI, MT1G, ATP1B2, CD9, GLUD1, TIMP3, FJX1
HGG-G34R.V_vs_PNET-HGNET-BCOR	Astrocytes 2	Mouse P0	Jessa et al 2019	7.57002271006813e-4	0.0015563722657544166	0.6140045971710602	3.1052908785059268	TSC22D4, MT1E, MT1E, SLC1A3, ACOT2, MT3, SLC27A1, GJA1, MFGE8, TTYH1, ACOT1, APOE, LFNG, CSPG5, TST, SLC6A11, FAM181B, TNC, EDNRB, MLC1, ID3, ACSBG1, ALDOC, VCAM1, MT1A, MT1A, SLC25A18, HES5, ID1, PLA2G7, MT2A, MT2A, HEPACAM, TRIM9, CKB, GLUL, SLC9A3R1, TIMP4, SLC15A2, CST3, MT1X, MT1X, CA2, BCAN, SCRG1, PTPRZ1, MGST1, GSTM1, PEA15, AQP4, MT1F, MT1F, CBS, EEPD1, NDRG2, SLC1A2, GPM6B, QKI, NCAN, DBI, MT1G, MT1G, ATP1B2, CD9, GLUD1, NIM1K, BMPR1B, LRIG1
